Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
113;CA-2016-128867;3.11.2016;10.11.2016;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";2724;6;0;133476
114;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;40096;14;2;145348
115;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;472;2;2;1652
116;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;23976;3;2;74925
117;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;130464;6;2;440316
118;CA-2015-110457;2.03.2015;6.03.2015;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;78753;3;0;1653813
119;US-2015-136476;5.04.2015;10.04.2015;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Bristol;Tennessee;37620;South;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;157794;1;7;-1157156
120;CA-2016-103730;12.06.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;FUR-FU-10002157;Furniture;Furnishings;Artistic Insta-Plaque;4704;3;0;183456
121;CA-2016-103730;12.06.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;3084;4;0;13878
122;CA-2016-103730;12.06.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;22656;6;0;634368
123;CA-2016-103730;12.06.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;11502;9;0;51759
124;CA-2016-103730;12.06.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;6804;7;0;197316
125;US-2014-152030;26.12.2014;28.12.2014;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Houston;Texas;77041;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600558;3;3;-85794
126;US-2014-134614;20.09.2014;25.09.2014;Standard Class;PF-19165;Philip Fox;Consumer;United States;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;6177;6;5;-407682
127;US-2017-107272;5.11.2017;12.11.2017;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;2388;2;7;-18308
128;US-2017-107272;5.11.2017;12.11.2017;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;243992;7;2;30499
129;US-2016-125969;6.11.2016;10.11.2016;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81424;2;2;-91602
130;US-2016-125969;6.11.2016;10.11.2016;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;23856;3;0;262416
131;US-2017-164147;2.02.2017;5.02.2017;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;5997;5;4;-11994
132;US-2017-164147;2.02.2017;5.02.2017;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;78304;2;2;29364
133;US-2017-164147;2.02.2017;5.02.2017;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;21456;9;2;69732
134;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;2004;3;0;96192
135;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001736;Office Supplies;Paper;Xerox 1880;3544;1;0;166568
136;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;1152;4;0;3456
137;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;402;2;0;19698
138;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;76176;3;2;266616
139;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;6588;6;0;184464
140;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;4312;14;0;206976
141;CA-2016-110366;5.09.2016;7.09.2016;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";828;2;2;1035
142;CA-2017-106180;18.09.2017;23.09.2017;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10000940;Office Supplies;Art;Newell 343;882;3;0;23814
143;CA-2017-106180;18.09.2017;23.09.2017;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;1086;3;0;51042
144;CA-2017-106180;18.09.2017;23.09.2017;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;1437;3;0;68976
145;CA-2017-155376;22.12.2017;27.12.2017;Standard Class;SG-20080;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;83943;3;0;2182518
146;CA-2015-110744;7.09.2015;12.09.2015;Standard Class;HA-14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;67193;7;0;201579
147;CA-2014-110072;22.10.2014;28.10.2014;Standard Class;MG-17680;Maureen Gastineau;Home Office;United States;Newark;Ohio;43055;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";93888;4;2;129096
148;CA-2016-114489;5.12.2016;9.12.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10000215;Technology;Phones;Plantronics Cordless�Phone Headset�with In-line Volume - M214C;38445;11;0;1038015
149;CA-2016-114489;5.12.2016;9.12.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;14997;3;0;59988
150;CA-2016-114489;5.12.2016;9.12.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;195184;8;0;585552
151;CA-2016-114489;5.12.2016;9.12.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;17155;5;0;806285
152;CA-2016-158834;13.03.2016;16.03.2016;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;OFF-AP-10000326;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;15792;5;2;17766
153;CA-2016-158834;13.03.2016;16.03.2016;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded�Headset;203184;2;2;152388
154;CA-2015-124919;31.05.2015;2.06.2015;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;5838;7;0;26271
155;CA-2015-124919;31.05.2015;2.06.2015;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;10552;4;0;485392
156;CA-2015-124919;31.05.2015;2.06.2015;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;8088;6;0;210288
157;CA-2015-118948;28.05.2015;3.06.2015;Standard Class;NK-18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10001547;Office Supplies;Art;Newell 311;663;3;0;17901
158;CA-2014-104269;1.03.2014;6.03.2014;Second Class;DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457568;2;2;514764
159;CA-2016-114104;20.11.2016;24.11.2016;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;OFF-LA-10002475;Office Supplies;Labels;Avery 519;1462;2;0;68714
160;CA-2016-114104;20.11.2016;24.11.2016;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;94493;7;0;2362325
161;CA-2016-162733;11.05.2016;12.05.2016;First Class;TT-21070;Ted Trevino;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10002751;Office Supplies;Paper;Xerox 1920;598;1;0;2691
162;CA-2015-119697;28.12.2015;31.12.2015;Second Class;EM-13960;Eric Murdock;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;54384;2;2;13596
163;CA-2016-154508;16.11.2016;20.11.2016;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Carlsbad;New Mexico;88220;West;OFF-EN-10001415;Office Supplies;Envelopes;Staple envelope;284;5;0;13348
164;CA-2016-113817;7.11.2016;11.11.2016;Standard Class;MJ-17740;Max Jones;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;2768;2;2;9688
165;CA-2014-139892;8.09.2014;12.09.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;9936;3;2;27324
166;CA-2014-139892;8.09.2014;12.09.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;8159952;8;4;-1359992
167;CA-2014-139892;8.09.2014;12.09.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275928;3;2;-586347
168;CA-2014-139892;8.09.2014;12.09.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;174006;9;3;-24858
169;CA-2014-139892;8.09.2014;12.09.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;32064;6;2;68136
170;CA-2014-139892;8.09.2014;12.09.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;17798;5;8;-453849
171;CA-2014-139892;8.09.2014;12.09.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;143976;3;2;89985
172;CA-2014-118962;5.08.2014;9.08.2014;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000659;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�;2094;3;0;98418
173;CA-2014-118962;5.08.2014;9.08.2014;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;11096;2;0;532608
174;CA-2014-118962;5.08.2014;9.08.2014;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;340144;7;2;21259
175;US-2014-100853;14.09.2014;19.09.2014;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52448;2;8;-13112
176;US-2014-100853;14.09.2014;19.09.2014;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-LA-10003148;Office Supplies;Labels;Avery 51;2016;4;2;6552
177;US-2017-152366;21.04.2017;25.04.2017;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97264;4;8;-24316
178;US-2015-101511;21.11.2015;23.11.2015;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;396802;7;3;-113372
179;US-2015-101511;21.11.2015;23.11.2015;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;OFF-SU-10002189;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;1588;5;2;-37715
180;CA-2015-137225;15.12.2015;19.12.2015;Standard Class;JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10009;East;OFF-AR-10001940;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;328;1;0;14104
181;CA-2014-166191;5.12.2014;9.12.2014;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;24816;2;2;18612
182;CA-2014-166191;5.12.2014;9.12.2014;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;TEC-AC-10004659;Technology;Accessories;"Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB";408744;7;2;766395
183;CA-2014-158274;19.11.2014;24.11.2014;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10003273;Technology;Phones;AT&T TR1909W;50396;4;0;1310296
184;CA-2014-158274;19.11.2014;24.11.2014;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);14995;5;0;41986
185;CA-2014-158274;19.11.2014;24.11.2014;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-AC-10002345;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;29;2;0;725
186;CA-2016-105018;28.11.2016;2.12.2016;Standard Class;SK-19990;Sally Knutson;Consumer;United States;Fairfield;Connecticut;6824;East;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;716;2;0;34368
187;CA-2014-123260;26.08.2014;30.08.2014;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Los Angeles;California;90032;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;1768;8;0;22984
188;CA-2016-157000;16.07.2016;22.07.2016;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;37224;3;2;37224
189;CA-2016-157000;16.07.2016;22.07.2016;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;20016;3;2;6255
190;CA-2015-102281;12.10.2015;14.10.2015;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899136;4;2;112392
191;CA-2015-102281;12.10.2015;14.10.2015;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;7176;6;0;200928
192;CA-2015-102281;12.10.2015;14.10.2015;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;OFF-PA-10000061;Office Supplies;Paper;Xerox 205;5184;8;0;248832
193;CA-2015-102281;12.10.2015;14.10.2015;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;626352;3;2;469764
194;CA-2015-102281;12.10.2015;14.10.2015;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;OFF-AR-10003514;Office Supplies;Art;4009 Highlighters by Sanford;199;5;0;6567
195;CA-2015-131457;31.10.2015;6.11.2015;Standard Class;MZ-17515;Mary Zewe;Corporate;United States;Redlands;California;92374;West;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;1428;7;0;67116
196;CA-2014-140004;21.03.2014;25.03.2014;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;OFF-AR-10004685;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7408;2;2;12038
197;CA-2014-140004;21.03.2014;25.03.2014;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;OFF-AR-10004027;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6048;3;2;15876
